pct_fragments	fragments_clade	fragments_direct	minimizers	distinct_minimizers	rank_code	taxid	name	sample	is_host	total_distinct_minimizers_non_host	minimizer_proportion_sample	db_pct	db_clade_minimizers	db_taxon_minimizers	db_rank_code	db_name	genome_coverage_estimate	taxon_mean_prop	taxon_sd_prop	n_samples_with_taxon	z_score	p_value	fdr
0.0	1.0	1.0	2.0	1.0	S	678932	Auritidibacter ignavus	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.0	662233.0	662233.0	S	Auritidibacter ignavus	1.5100425378982926e-06	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	3418418	Pseudarthrobacter sp. P1	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1298347.0	1298347.0	S	Pseudarthrobacter sp. P1	7.702101210231163e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2853258	Paeniglutamicibacter sp. Y32M11	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1275578.0	1275578.0	S	Paeniglutamicibacter sp. Y32M11	7.839583310467882e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	3416181	Glutamicibacter sp. 2E12	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	973261.0	973261.0	S	Glutamicibacter sp. 2E12	1.0274736170461983e-06	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	412689	Humibacillus xanthopallidus	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1271930.0	1271930.0	S	Humibacillus xanthopallidus	7.862067881094085e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2704467	Cellulomonas sp. H30R-01	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.0	924981.0	924981.0	S	Cellulomonas sp. H30R-01	1.0811032875269871e-06	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	1805840	Rhodococcus sovatensis	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1710114.0	1710114.0	S	Rhodococcus sovatensis	5.847563378815682e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	3239982	Nocardia sp. CA-151230	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	2296087.0	2296087.0	S	Nocardia sp. CA-151230	4.355235668334867e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	394964	Corynebacterium hansenii	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.0	750539.0	750539.0	S	Corynebacterium hansenii	1.3323757992589326e-06	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	1050174	Corynebacterium epidermidicanis	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.0	813074.0	813074.0	S	Corynebacterium epidermidicanis	1.2299003534733616e-06	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	1737425	Corynebacterium provencense	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.0	920274.0	920274.0	S	Corynebacterium provencense	1.0866328941163175e-06	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2908837	Mycolicibacterium sp. YH-1	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	2015898.0	2015898.0	S	Mycolicibacterium sp. YH-1	4.960568441458843e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	3042320	Mycolicibacterium sp. ND9-15	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1287940.0	1287940.0	S	Mycolicibacterium sp. ND9-15	7.764336847989813e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.01	2.0	2.0	4.0	1.0	S	216929	Mycolicibacterium psychrotolerans	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	2496662.0	2496662.0	S	Mycolicibacterium psychrotolerans	4.0053479405702493e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	39692	Mycolicibacterium parafortuitum	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1866121.0	1866121.0	S	Mycolicibacterium parafortuitum	5.35870932270737e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	0.0	2.0	1.0	S	1772	Mycolicibacterium smegmatis	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	2696502.0	2286471.0	S	Mycolicibacterium smegmatis	4.3735520809142125e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	1431246	Mycolicibacterium anyangense	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1478145.0	1478145.0	S	Mycolicibacterium anyangense	6.765236157481168e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	486698	Mycobacterium riyadhense	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1908340.0	1908340.0	S	Mycobacterium riyadhense	5.240156366265969e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	1430326	Mycobacterium decipiens	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1374270.0	1374270.0	S	Mycobacterium decipiens	7.276590480764333e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	3064284	[Mycobacterium] wendilense	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1241148.0	1241148.0	S	[Mycobacterium] wendilense	8.057056853815983e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	3064287	[Mycobacterium] kokjensenii	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1039069.0	1039069.0	S	[Mycobacterium] kokjensenii	9.6239999461056e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2811424	Gordonia sp. PDNC005	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1073805.0	1073805.0	S	Gordonia sp. PDNC005	9.31267781394201e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2929795	Tsukamurella sp. PLM1	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1080044.0	1080044.0	S	Tsukamurella sp. PLM1	9.258882045546292e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2975957	Amycolatopsis sp. NBC_00355	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.0	573507.0	573507.0	S	Amycolatopsis sp. NBC_00355	1.7436578803746075e-06	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	3238807	Amycolatopsis sp. cg13	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1908298.0	1908298.0	S	Amycolatopsis sp. cg13	5.240271697606977e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	944492	Amycolatopsis thermalba	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1627419.0	1627419.0	S	Amycolatopsis thermalba	6.144699060291173e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	3447451	Actinokineospora sp. HUAS TT18	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1911975.0	1911975.0	S	Actinokineospora sp. HUAS TT18	5.230193909439193e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2975776	Streptomyces sp. NBC_00557	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1467624.0	1467624.0	S	Streptomyces sp. NBC_00557	6.813734307969889e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2078691	Streptomyces sp. CB01881	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1576359.0	1576359.0	S	Streptomyces sp. CB01881	6.343732614207805e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2975702	Streptomyces sp. NBC_00287	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1702801.0	1702801.0	S	Streptomyces sp. NBC_00287	5.872676842449587e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	3075432	Streptomyces sp. Li-HN-5-11	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1759251.0	1759251.0	S	Streptomyces sp. Li-HN-5-11	5.684237212313649e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2975739	Streptomyces sp. NBC_00414	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1736538.0	1736538.0	S	Streptomyces sp. NBC_00414	5.758584033289222e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2975743	Streptomyces sp. NBC_00443	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1110887.0	1110887.0	S	Streptomyces sp. NBC_00443	9.001815666219876e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2903752	Streptomyces sp. NBC_01116	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	954427.0	954427.0	S	Streptomyces sp. NBC_01116	1.047749068289141e-06	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	3372856	Streptomyces sp. BBFR51	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1335650.0	1335650.0	S	Streptomyces sp. BBFR51	7.486991352524988e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2879427	Streptomyces sp. WA6-1-16	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.0	447503.0	447503.0	S	Streptomyces sp. WA6-1-16	2.2346218908029666e-06	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2903674	Streptomyces sp. NBC_00726	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.0	788701.0	788701.0	S	Streptomyces sp. NBC_00726	1.2679076101082667e-06	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	1287523	Streptomyces sp. CG1	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1740919.0	1740919.0	S	Streptomyces sp. CG1	5.744092631535413e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.01	2.0	2.0	4.0	1.0	S	1648182	Streptomyces yangpuensis	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1083651.0	1083651.0	S	Streptomyces yangpuensis	9.228063278675514e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	1892	Streptomyces anulatus	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.04	8187328.0	8187328.0	S	Streptomyces anulatus	1.2213997045189835e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	1907	Streptomyces glaucescens	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1239176.0	1239176.0	S	Streptomyces glaucescens	8.069878693583478e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2975961	Embleya sp. NBC_00896	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	2722929.0	2722929.0	S	Embleya sp. NBC_00896	3.672515882713064e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2975965	Kitasatospora sp. NBC_01560	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1775832.0	1775832.0	S	Kitasatospora sp. NBC_01560	5.631163308240869e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.01	2.0	2.0	4.0	1.0	S	3422227	Verrucosispora sp. TAA-831	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1228225.0	1228225.0	S	Verrucosispora sp. TAA-831	8.141830690630788e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.01	2.0	2.0	3.0	1.0	S	35760	Bifidobacterium choerinum	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.0	604053.0	604053.0	S	Bifidobacterium choerinum	1.6554838731038502e-06	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	568844	Microbispora hainanensis	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	2101915.0	2101915.0	S	Microbispora hainanensis	4.7575663145274666e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2686210	Streptococcus ruminicola	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.0	363251.0	363251.0	S	Streptococcus ruminicola	2.752917404219121e-06	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2879107	Lactobacillus sp. IBH004	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.0	525292.0	525292.0	S	Lactobacillus sp. IBH004	1.9037030832375137e-06	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	1.0	1.0	S	3016343	Peptoniphilus equinus	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.0	518736.0	518736.0	S	Peptoniphilus equinus	1.9277628697449183e-06	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2144175	Megasphaera stantonii	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1162032.0	1162032.0	S	Megasphaera stantonii	8.605614991669765e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	2511069	Synechococcus sp. RSCCF101	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.0	849624.0	849624.0	S	Synechococcus sp. RSCCF101	1.176991233769291e-06	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	2.0	1.0	S	3026162	Halosimplex aquaticum	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1202604.0	1202604.0	S	Halosimplex aquaticum	8.315289155865106e-07	4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	0.0	2.0	1.0	S	2734258	Montyvirus stevefrench	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.0	17971.0	0.0	S	Montyvirus stevefrench		4.232445930503238e-05		1.0	0.0	0.5	0.6893265565438373
0.0	1.0	1.0	12.0	6.0	S	1979527	Corynebacterium kefirresidentii	CasClinique6_ARN	False	23627.0	0.0002539467558301943	0.0	243622.0	243622.0	S	Corynebacterium kefirresidentii	2.462831763962204e-05	0.00029167501911864734	0.00031330543381542336	4.0	-0.12042007324609565	0.5479248045224683	0.7503924429244281
0.02	7.0	7.0	33.0	15.0	S	85698	Achromobacter xylosoxidans	CasClinique6_ARN	False	23627.0	0.0006348668895754856	0.03	6351486.0	4926548.0	S	Achromobacter xylosoxidans	3.0447282762697126e-06	0.000726404245527576	0.0006525428215214447	3.0	-0.14027792955972637	0.5557797992248203	0.7599509542015502
0.0	1.0	1.0	12.0	7.0	S	364199	Paracoccus homiensis	CasClinique6_ARN	False	23627.0	0.00029627121513522666	0.0	849205.0	849205.0	S	Paracoccus homiensis	8.243003750566706e-06	0.00034039111590280683	0.00026265917787246073	3.0	-0.16797395440338828	0.566698115352082	0.7734181825874327
0.01	2.0	2.0	12.0	12.0	S	3435775	Tundrisphaera sp. TA3	CasClinique6_ARN	False	23627.0	0.0005078935116603886	0.01	2135104.0	2135104.0	S	Tundrisphaera sp. TA3	5.620335121848865e-06	0.0005701575017143154	0.00035646497959806604	3.0	-0.17467070713126703	0.5693308068969329	0.7767669606830208
0.02	6.0	6.0	115.0	60.0	S	1545044	Paracoccus sanguinis	CasClinique6_ARN	False	23627.0	0.0025394675583019426	0.0	776868.0	776868.0	S	Paracoccus sanguinis	7.723319791779298e-05	0.0038716253951086655	0.007048200255980113	5.0	-0.18900680860712504	0.5749562597617772	0.7832109753189307
0.01	2.0	2.0	31.0	17.0	S	301	Ectopseudomonas oleovorans	CasClinique6_ARN	False	23627.0	0.0007195158081855504	0.0	918652.0	731675.0	S	Ectopseudomonas oleovorans	2.3234359517545357e-05	0.0007755612735828148	0.00024828967850587394	3.0	-0.2257261185182072	0.5892927786654426	0.7888678030417541
0.01	2.0	2.0	6.0	3.0	S	2219696	Sphingomonas sp. FARSPH	CasClinique6_ARN	False	23627.0	0.00012697337791509714	0.0	908540.0	908540.0	S	Sphingomonas sp. FARSPH	3.3020010126136438e-06	0.0001824141648581991	0.0002210563813804702	4.0	-0.25079930557480856	0.5990153607536666	0.7888678030417541
0.0	1.0	1.0	6.0	3.0	S	1707785	Massilia sp. WG5	CasClinique6_ARN	False	23627.0	0.00012697337791509714	0.01	1515918.0	1515918.0	S	Massilia sp. WG5	1.978998864054652e-06	0.0001625519074267182	0.0001343966161080725	3.0	-0.2647278669800083	0.6043904458001312	0.7888678030417541
0.01	2.0	2.0	10.0	7.0	S	34002	Paracoccus alcaliphilus	CasClinique6_ARN	False	23627.0	0.00029627121513522666	0.01	1192246.0	1192246.0	S	Paracoccus alcaliphilus	5.871271532888347e-06	0.00041275428585675703	0.0004127636682047084	3.0	-0.2822028189355103	0.6111060015322576	0.7888678030417541
0.0	1.0	1.0	6.0	4.0	S	3121287	Defluviimonas sp. SAOS-178_SWC	CasClinique6_ARN	False	23627.0	0.00016929783722012952	0.01	1219499.0	1219499.0	S	Defluviimonas sp. SAOS-178_SWC	3.280035489984002e-06	0.00023771253869309298	0.00023357269319521708	3.0	-0.2929053929081656	0.6152027666947828	0.7888678030417541
0.01	2.0	2.0	8.0	4.0	S	1795815	Streptomyces sp. enrichment culture	CasClinique6_ARN	False	23627.0	0.00016929783722012952	0.14	26979726.0	26979726.0	S	Streptomyces sp. enrichment culture	1.4825947454025292e-07	0.00018366184383472652	4.4063571673379074e-05	3.0	-0.32598371101348983	0.6277816603497837	0.7888678030417541
0.02	9.0	9.0	249.0	115.0	S	72000	Kocuria rhizophila	CasClinique6_ARN	False	23627.0	0.004867312820078723	0.01	1167525.0	1166967.0	S	Kocuria rhizophila	9.854605999998286e-05	0.010113138085115537	0.015137228284345836	4.0	-0.3465512421756752	0.6355357593070461	0.7888678030417541
0.01	2.0	2.0	15.0	13.0	S	3095075	Nocardioides renjunii	CasClinique6_ARN	False	23627.0	0.0005502179709654209	0.01	1069963.0	1069963.0	S	Nocardioides renjunii	1.2149952848836829e-05	0.0006923977609808435	0.00037733684329370427	3.0	-0.3767980586638751	0.6468381582215723	0.7888678030417541
0.02	9.0	5.0	177.0	99.0	S	161879	Corynebacterium kroppenstedtii	CasClinique6_ARN	False	23627.0	0.004190121471198205	0.01	1607837.0	1180778.0	S	Corynebacterium kroppenstedtii	8.384302553062472e-05	0.005735981987520118	0.004014362147392139	4.0	-0.3850824762599344	0.6499118446451216	0.7888678030417541
0.0	1.0	1.0	4.0	2.0	S	675864	Auraticoccus monumenti	CasClinique6_ARN	False	23627.0	8.464891861006476e-05	0.01	1243998.0	1243998.0	S	Auraticoccus monumenti	1.6077196265588852e-06	0.00014372716253426875	0.00014707766788418168	3.0	-0.4016805866865251	0.6560404432342315	0.7888678030417541
0.01	3.0	3.0	9.0	5.0	S	37928	Crystallibacter crystallopoietes	CasClinique6_ARN	False	23627.0	0.0002116222965251619	0.01	2509097.0	2509097.0	S	Crystallibacter crystallopoietes	1.9927487857185273e-06	0.00034110794965528496	0.0003004113520883257	3.0	-0.4310278297740634	0.6667759324071296	0.7888678030417541
0.0	1.0	1.0	12.0	4.0	S	795665	Hydrogenophaga sp. PBC	CasClinique6_ARN	False	23627.0	0.00016929783722012952	0.01	1175194.0	1175194.0	S	Hydrogenophaga sp. PBC	3.4036933476515367e-06	0.000473503602089221	0.0007020028109656352	4.0	-0.43333981020765894	0.6676160397101116	0.7888678030417541
0.01	2.0	2.0	4.0	1.0	S	2567881	Citricoccus sp. SGAir0253	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.0	890699.0	890699.0	S	Citricoccus sp. SGAir0253	1.1227137338202917e-06	6.502908742481499e-05	5.1946987151653043e-05	3.0	-0.43707305013665476	0.6689708143836917	0.7888678030417541
0.01	2.0	2.0	6.0	4.0	S	2913503	Corynebacterium marquesiae	CasClinique6_ARN	False	23627.0	0.00016929783722012952	0.01	1284959.0	1284959.0	S	Corynebacterium marquesiae	3.112939790296811e-06	0.0003986375513213624	0.0005159724132728332	6.0	-0.4444805733828328	0.6716524144725574	0.7888678030417541
0.0	1.0	1.0	5.0	3.0	S	3138066	Paracoccus sp. ME4	CasClinique6_ARN	False	23627.0	0.00012697337791509714	0.0	937543.0	937543.0	S	Paracoccus sp. ME4	3.1998532333983614e-06	0.00019862470611752394	0.00015216631602801834	3.0	-0.47087509294260405	0.6811350322610903	0.7888678030417541
0.0	1.0	1.0	13.0	7.0	S	562	Escherichia coli	CasClinique6_ARN	False	23627.0	0.00029627121513522666	0.13	24497309.0	23645093.0	S	Escherichia coli	2.9604451122268793e-07	0.002071509598089804	0.0037251848435004855	6.0	-0.4765504149550923	0.683158850295273	0.7888678030417541
0.0	1.0	1.0	2.0	1.0	S	624315	Phytohabitans suffuscus	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	2505795.0	2505795.0	S	Phytohabitans suffuscus	3.990749442791609e-07	0.00010297939432332954	0.00012699278568272066	3.0	-0.47762504533003725	0.6835414491726011	0.7888678030417541
0.0	1.0	1.0	4.0	2.0	S	405559	Paracoccus saliphilus	CasClinique6_ARN	False	23627.0	8.464891861006476e-05	0.01	1325743.0	1325743.0	S	Paracoccus saliphilus	1.5085880144190841e-06	0.0002071379365943521	0.0002528031033671869	3.0	-0.4845233952938334	0.6859927675363442	0.7888678030417541
0.0	1.0	1.0	41.0	21.0	S	2575923	Brevibacterium sp. CS2	CasClinique6_ARN	False	23627.0	0.00088881364540568	0.0	860255.0	860255.0	S	Brevibacterium sp. CS2	2.441136639717293e-05	0.002352126348979004	0.002947817507154895	5.0	-0.4964054593005148	0.6901958129407367	0.7888678030417541
0.01	2.0	2.0	12.0	7.0	S	2769491	Massilia litorea	CasClinique6_ARN	False	23627.0	0.00029627121513522666	0.01	1359658.0	1359658.0	S	Massilia litorea	5.148353483008227e-06	0.00040556493101810546	0.00021998788750031618	4.0	-0.49681697081036663	0.6903409367307195	0.7888678030417541
0.0	1.0	1.0	2.0	1.0	S	2698679	Sphingomonas changnyeongensis	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.0	774439.0	774439.0	S	Sphingomonas changnyeongensis	1.2912572843051551e-06	0.0001237232696941263	0.00016279010627557922	3.0	-0.5000230803418604	0.691470587015225	0.7888678030417541
0.0	1.0	1.0	3.0	2.0	S	2051553	Methylobacterium currus	CasClinique6_ARN	False	23627.0	8.464891861006476e-05	0.01	2001722.0	2001722.0	S	Methylobacterium currus	9.991397406832717e-07	0.0001543394940635057	0.00013608850076645993	3.0	-0.5120974590868352	0.6957085986200194	0.7888678030417541
0.0	1.0	1.0	4.0	2.0	S	2597701	Comamonas flocculans	CasClinique6_ARN	False	23627.0	8.464891861006476e-05	0.0	695644.0	695644.0	S	Comamonas flocculans	2.875033781646934e-06	0.00017565472103950073	0.00017739507971345093	3.0	-0.5130119875728181	0.696028532351584	0.7888678030417541
0.0	1.0	1.0	2.0	1.0	S	2970464	Massilia sp. H6	CasClinique6_ARN	False	23627.0	4.232445930503238e-05	0.01	1191350.0	1191350.0	S	Massilia sp. H6	8.393838922231082e-07	9.578183677535633e-05	0.000103121290502613	4.0	-0.5183932164713299	0.6979080266719557	0.7888678030417541
0.0	1.0	1.0	6.0	3.0	S	119219	Cupriavidus metallidurans	CasClinique6_ARN	False	23627.0	0.00012697337791509714	0.02	3945857.0	3944954.0	S	Cupriavidus metallidurans	7.604651410384e-07	0.001454087132466906	0.0024063187154075836	3.0	-0.5515120445410414	0.7093586438398731	0.7888678030417541
0.0	1.0	1.0	6.0	3.0	S	207340	Roseomonas mucosa	CasClinique6_ARN	False	23627.0	0.00012697337791509714	0.01	1017710.0	1017710.0	S	Roseomonas mucosa	2.947794558371245e-06	0.00045091665288997233	0.0005823340903768002	3.0	-0.5562842367089778	0.7109917192751953	0.7888678030417541
0.0	1.0	1.0	25.0	16.0	S	3074378	Corynebacterium sp. Z-1	CasClinique6_ARN	False	23627.0	0.0006771913488805181	0.0	174402.0	174402.0	S	Corynebacterium sp. Z-1	9.174206717812869e-05	0.005565241765272389	0.008676848406929404	3.0	-0.5633439916373592	0.7133996661323875	0.7888678030417541
0.01	2.0	2.0	4.0	2.0	S	2903900	Paracoccus everestensis	CasClinique6_ARN	False	23627.0	8.464891861006476e-05	0.0	359695.0	359695.0	S	Paracoccus everestensis	5.560266336757531e-06	0.0053584768772911495	0.009183459609443792	4.0	-0.57427463972921	0.7171090161935394	0.7888678030417541
0.01	3.0	3.0	100.0	67.0	S	1275	Kocuria rosea	CasClinique6_ARN	False	23627.0	0.0028357387734371693	0.01	1737212.0	1737212.0	S	Kocuria rosea	3.8567543857629354e-05	0.009166127427273376	0.01097875721983446	3.0	-0.5766033920851797	0.7178962963920562	0.7888678030417541
0.01	3.0	3.0	16.0	11.0	S	3030011	Paracoccus sp. S3-43	CasClinique6_ARN	False	23627.0	0.00046556905235535615	0.0	691568.0	691568.0	S	Paracoccus sp. S3-43	1.590588344168614e-05	0.0018185460152836113	0.0023055772521109338	3.0	-0.5868278591357111	0.7213403378657227	0.7888678030417541
0.01	2.0	2.0	52.0	26.0	S	2589076	Paracoccus sp. AK26	CasClinique6_ARN	False	23627.0	0.0011004359419308418	0.0	915017.0	915017.0	S	Paracoccus sp. AK26	2.8414772621710855e-05	0.006687628557307223	0.009519751383699135	4.0	-0.586905307731402	0.7213663475699563	0.7888678030417541
0.01	4.0	4.0	42.0	27.0	S	59779	Paracoccus marcusii	CasClinique6_ARN	False	23627.0	0.0011427604012358742	0.01	1983130.0	1983130.0	S	Paracoccus marcusii	1.3614841185398838e-05	0.01965883470409415	0.03133713654240755	4.0	-0.5908668227488195	0.7226951713472943	0.7888678030417541
0.0	1.0	1.0	35.0	34.0	S	1280	Staphylococcus aureus	CasClinique6_ARN	False	23627.0	0.0014390316163711008	0.03	5127528.0	5028475.0	S	Staphylococcus aureus	6.761493295681096e-06	0.0031704211319488994	0.0028704259997799145	4.0	-0.6031820767058793	0.7268062151226994	0.7888678030417541
