sample	reference	mapq_min	read_count	neg_read_count	z_score	p_value	gtdb_taxonomy	ncbi_taxid
CasClinique2_ADN	GCF_014205115.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus endophyticus	1270.0
CasClinique8_ARN	GCF_002902325.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus capitis	29388.0
CasClinique6_ARN	GCA_000154345.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A;s__Clostridium_A leptum	1535.0
CasClinique7_ADN	GCF_000024105.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus prevotii	525919.0
CasClinique6_ARN	GCF_000820085.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas sanarellii	2778058.0
CasClinique8_ARN	GCF_023614525.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A harei_A	3036303.0
CasClinique8_ARN	GCF_011058205.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter fasciculus	575588.0
CasClinique6_ARN	GCF_007681555.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria salsicia	2419513.0
CasClinique6_ARN	GCA_003241595.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA1280;f__UBA6156;g__UBA6156;s__UBA6156 sp003241595	294.0
CasClinique8_ARN	GCF_000023205.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus	1270.0
CasClinique6_ARN	GCF_020524545.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium paraoxydans_C	199592.0
CasClinique8_ARN	GCF_902497745.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_BM	294.0
CasClinique6_ARN	GCF_001579805.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E azotoformans_A	3003351.0
CasClinique2_ADN	GCF_001584615.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium ravenspurgense	479117.0
CasClinique8_ARN	GCF_027570065.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium evansiae	2918189.0
CasClinique7_ADN	GCF_030408355.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium afermentans	38288.0
CasClinique8_ARN	GCF_001598795.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas acidovorans	80866.0
CasClinique7_ADN	GCF_002356095.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E putida_H	303.0
CasClinique7_ADN	GCF_001070855.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia pyogenes_A	1661.0
CasClinique8_ARN	GCF_018252635.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_A;s__Citrobacter_A amalonaticus_E	35703.0
CasClinique7_ADN	GCF_000368765.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter junii	40215.0
CasClinique2_ADN	GCF_002902325.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus capitis	29388.0
CasClinique8_ARN	GCF_000820085.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas sanarellii	2778058.0
CasClinique6_ARN	GCF_000368045.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter johnsonii	472.0
CasClinique7_ADN	GCF_016767715.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium gwanakae	1774.0
CasClinique8_ARN	GCF_008693065.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium tuscaniense	302449.0
CasClinique2_ADN	GCF_016599715.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter sp002135245	2601140.0
CasClinique7_ADN	GCF_001698225.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Gordonia;s__Gordonia terrae	2055.0
CasClinique8_ARN	GCF_029011175.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Winkia;s__Winkia anitrata	3046315.0
CasClinique7_ADN	GCF_001570865.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia kristinae	37923.0
CasClinique8_ARN	GCF_000959445.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis	60552.0
CasClinique8_ARN	GCF_000372065.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Oligella;s__Oligella urethralis	90245.0
CasClinique8_ARN	GCF_020042665.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas_A;s__Pseudoxanthomonas_A spadix_A	2571115.0
CasClinique8_ARN	GCF_003243515.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium kroppenstedtii_B	161879.0
CasClinique6_ARN	GCF_000820185.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas tecta	324617.0
CasClinique8_ARN	GCF_000196015.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus metallidurans	119219.0
CasClinique8_ARN	GCF_002885955.2	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__Achromobacter pulmonis_A	1416886.0
CasClinique6_ARN	GCF_000023205.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus	1270.0
CasClinique7_ADN	GCA_016025055.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium indologenes	253.0
CasClinique8_ARN	GCF_028609805.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium massiliense	1121364.0
CasClinique2_ADN	GCF_001579525.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis_M	1303.0
CasClinique7_ADN	GCF_000174755.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga gingivalis	1017.0
CasClinique7_ADN	GCF_000159135.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium striatum	43770.0
CasClinique8_ARN	GCF_000146345.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_B;s__Peptoniphilus_B duerdenii	862517.0
CasClinique6_ARN	GCF_025559845.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium;s__Agrobacterium sp005938205	358.0
CasClinique7_ADN	GCF_000092985.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis dassonvillei	2249354.0
CasClinique7_ADN	GCF_900637305.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium;s__Cardiobacterium hominis	2718.0
CasClinique8_ARN	GCF_001553935.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces oris_A	544580.0
CasClinique6_ARN	GCF_024652905.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_B;s__Pseudomonas_B oryzihabitans_B	237610.0
CasClinique8_ARN	GCF_000469305.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides	39483.0
CasClinique6_ARN	GCA_947462065.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PBB1;s__PBB1 sp947462065	1891238.0
CasClinique8_ARN	GCF_014635545.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter courvalinii	472.0
CasClinique6_ARN	GCF_000069185.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium abscessus	1962118.0
CasClinique2_ADN	GCF_000369065.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter haemolyticus	29430.0
CasClinique8_ARN	GCF_000024785.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Gordonia;s__Gordonia bronchialis	2054.0
CasClinique6_ARN	GCF_001571325.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas tsuruhatensis	114710.0
CasClinique8_ARN	GCF_005876855.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;s__Stutzerimonas nosocomialis	2717292.0
CasClinique8_ARN	GCF_000315425.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Telluria;s__Telluria timonae	47229.0
CasClinique8_ARN	GCF_006742205.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis	1282.0
CasClinique8_ARN	GCF_000213975.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Centipeda;s__Centipeda periodontii	82203.0
CasClinique7_ADN	GCF_000740795.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Haematobacter;s__Haematobacter massiliensis	195105.0
CasClinique8_ARN	GCF_000430525.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella corporis	159272.0
CasClinique8_ARN	GCF_014205115.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus endophyticus	1270.0
CasClinique6_ARN	GCA_002333345.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_AY	40324.0
CasClinique6_ARN	GCF_008326345.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium modestum	1182755.0
CasClinique6_ARN	GCF_006539885.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria varians	1272.0
CasClinique7_ADN	GCF_900445265.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus octavius	54007.0
CasClinique8_ARN	GCF_001632285.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__Moraxella catarrhalis	480.0
CasClinique8_ARN	GCF_012396315.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium mucifaciens	159447.0
CasClinique8_ARN	GCF_014705945.2	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia amarae	169480.0
CasClinique8_ARN	GCF_002154655.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium kefirresidentii	1203558.0
CasClinique6_ARN	GCF_900105895.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Atopobium;s__Atopobium minutum	1381.0
CasClinique8_ARN	GCF_000620465.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__Ralstonia sp000620465	329.0
CasClinique7_ADN	GCA_945874805.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAIRTN01;s__CAIRTN01 sp945874805	91915.0
CasClinique6_ARN	GCF_000735435.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella planticola	575.0
CasClinique8_ARN	GCF_029433855.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__Kosakonia cowanii_A	208223.0
CasClinique7_ADN	GCF_000194175.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli_F	562.0
CasClinique6_ARN	GCF_022654015.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas diminuta_C	293.0
CasClinique8_ARN	GCF_003033925.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella serpentiformis	417614.0
CasClinique7_ADN	GCF_900113545.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria elongata	546263.0
CasClinique8_ARN	GCF_014191425.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermabacteraceae;g__Helcobacillus;s__Helcobacillus massiliensis	521392.0
CasClinique7_ADN	GCF_001224225.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus borealis	2742203.0
CasClinique8_ARN	GCF_030408415.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium appendicis	1161099.0
CasClinique7_ADN	GCF_000375645.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas_A;s__Porphyromonas_A bennonis	501496.0
CasClinique7_ADN	GCF_022654015.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas diminuta_C	293.0
CasClinique4_ADN	GCF_003943815.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus cristatus_F	45634.0
CasClinique6_ARN	GCF_000014425.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri	1596.0
CasClinique7_ADN	GCF_021495345.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E hydrolytica	300.0
CasClinique7_ADN	GCF_025145845.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	328814.0
CasClinique4_ADN	GCF_900461085.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium baratii	1561.0
CasClinique7_ADN	GCF_030408415.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium appendicis	1161099.0
CasClinique4_ADN	GCF_000820085.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas sanarellii	2778058.0
CasClinique10_ADN	GCF_943913955.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium bacteremicum_A	564198.0
CasClinique10_ADN	GCF_904846065.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter immobilis_H	498.0
CasClinique10_ADN	GCF_000023925.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermatophilaceae;g__Kytococcus;s__Kytococcus sedentarius	1276.0
CasClinique10_ADN	GCF_019754935.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium parakroppenstedtii	2828363.0
CasClinique7_ADN	GCF_014705945.2	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia amarae	169480.0
CasClinique10_ADN	GCF_000740775.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Haematobacter;s__Haematobacter missouriensis	366616.0
CasClinique7_ADN	GCA_958349165.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp958349165	249061.0
CasClinique10_ADN	GCF_000622225.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas;s__Roseomonas mucosa	1217720.0
CasClinique2_ADN	GCF_902497875.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_BR	294.0
CasClinique10_ADN	GCF_002902325.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus capitis	29388.0
CasClinique10_ADN	GCF_003938605.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas sp003938605	293.0
CasClinique2_ADN	GCF_030408555.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium aurimucosum	1739285.0
CasClinique10_ADN	GCF_000759775.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia albertii	208962.0
CasClinique10_ADN	GCF_023715525.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria rosea_A	1871328.0
CasClinique10_ADN	GCF_001642025.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium namnetense	1912223.0
CasClinique10_ADN	GCF_025559845.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium;s__Agrobacterium sp005938205	358.0
CasClinique2_ADN	GCF_003043455.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus simulans_A	1286.0
CasClinique10_ADN	GCF_001894765.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__Rhodococcus corynebacterioides	53972.0
