sample	reference	mapq_min	read_count	neg_read_count	z_score	p_value	gtdb_taxonomy	ncbi_taxid
MG-Run35-Ech-2	GCF_000488255.1	25	1	1	-0.4082482904638631	0.6584543008451956	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter indicus	756892.0
MG-Run35-Ech-2	GCA_002831545.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus suis_P	1323699.0
MG-Run35-Ech-2	GCF_001578955.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis_U	1318.0
MG-Run35-Ech-2	GCF_001792775.2	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus pseudintermedius	283734.0
MG-Run35-Ech-2	GCF_904846345.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter maritimus	498.0
MG-Run35-Ech-2	GCF_003634575.1	25	1	1	-0.4082482904638631	0.6584543008451956	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Photorhabdus;s__Photorhabdus asymbiotica	291112.0
MG-Run35-Ech-2	GCF_902806985.1	25	1	2	-0.9486832980505138	0.8286091444260443	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudidiomarina;s__Pseudidiomarina piscicola	287.0
MG-Run35-Ech-2	GCF_014769185.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter lwoffii_D	28090.0
MG-Run35-Ech-2	GCF_002096845.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis_A	28037.0
MG-Run35-Ech-2	GCF_001543175.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus urinae	1376.0
MG-Run35-Ech-2	GCF_019929365.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis_BT	1303.0
MG-Run35-Ech-2	GCF_001618885.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus condimenti	70255.0
MG-Run35-Ech-2	GCF_000161455.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A pseudomycoides	64104.0
MG-Run35-Ech-2	GCF_000439085.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leminorella;s__Leminorella grimontii	82981.0
MG-Run35-Ech-2	GCF_002584985.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A sp002584985	1396.0
MG-Run35-Ech-2	GCF_002902755.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Mammaliicoccus;s__Mammaliicoccus lentus	2898665.0
MG-Run35-Ech-2	GCA_902506215.1	25	1	15	-3.6830036830055244	0.9998847490860268	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella_A;s__Moraxella_A sp902506215	2653185.0
MG-Run35-Ech-2	GCF_011064845.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter freundii	546.0
MG-Run35-Ech-2	GCF_001039275.2	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Brevibacillales;f__Brevibacillaceae;g__Brevibacillus;s__Brevibacillus brevis_C	2738981.0
MG-Run35-Ech-2	GCF_904846175.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter immobilis_E	498.0
MG-Run35-Ech-2	GCF_900105215.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lacrimispora;s__Lacrimispora sphenoides_A	1946591.0
MG-Run35-Ech-2	GCF_002746455.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A fungorum	1392.0
MG-Run35-Ech-2	GCF_009867135.1	25	1	5	-1.9188064472004938	0.9724955831853671	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella_A;s__Moraxella_A sp002478835	1946455.0
MG-Run35-Ech-2	GCF_002902685.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus pettenkoferi	1739306.0
MG-Run35-Ech-2	GCF_001072375.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pseudopneumoniae_L	257758.0
MG-Run35-Ech-2	GCF_003862485.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__Lachnoanaerobaculum orale	467210.0
MG-Run35-Ech-2	GCF_001642025.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium namnetense	1912223.0
MG-Run35-Ech-2	GCF_013394305.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B pernyi	53346.0
MG-Run35-Ech-2	GCF_000982825.1	25	1	2	-0.9486832980505138	0.8286091444260443	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Cronobacter;s__Cronobacter sakazakii	28141.0
MG-Run35-Ech-2	GCF_003688935.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium macginleyi	38290.0
MG-Run35-Ech-2	GCF_014635045.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus nepalensis	214473.0
MG-Run35-Ech-2	GCF_000017405.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ochrobactrum;s__Ochrobactrum anthropi	2587040.0
MG-Run35-Ech-2	GCF_000507765.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis_J	1739505.0
MG-Run35-Ech-2	GCF_019243775.1	25	1	2	-0.9486832980505138	0.8286091444260443	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Morganella;s__Morganella morganii	180434.0
MG-Run35-Ech-2	GCF_008326345.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium modestum	1182755.0
MG-Run35-Ech-2	GCA_030372335.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__JALCOL01;s__JALCOL01 sp022649665	2291321.0
MG-Run35-Ech-2	GCF_000165735.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Anaeroglobus;s__Anaeroglobus micronuciformis	2997918.0
MG-Run35-Ech-2	GCF_020176695.1	25	1	3	-1.3363062095621219	0.9092753961392899	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Telluria;s__Telluria sp020176695	2878200.0
MG-Run35-Ech-2	GCF_005888195.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus aegyptius	197575.0
MG-Run35-Ech-2	GCF_900637055.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Brevibacillales;f__Brevibacillaceae;g__Brevibacillus;s__Brevibacillus brevis	1393.0
MG-Run35-Ech-2	GCF_900452415.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__Legionella cincinnatiensis	28085.0
MG-Run35-Ech-2	GCF_904848165.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter arenosus	256326.0
MG-Run35-Ech-2	GCF_024205745.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria flavescens_B	28449.0
MG-Run35-Ech-2	GCF_000423145.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Helcococcus;s__Helcococcus sueciensis	1121947.0
MG-Run35-Ech-2	GCF_001553855.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus gordonii	1302.0
MG-Run35-Ech-2	GCF_002154655.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium kefirresidentii	1203558.0
MG-Run35-Ech-2	GCF_028356935.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Lysinibacillus;s__Lysinibacillus fusiformis_D	1700846.0
MG-Run35-Ech-2	GCF_003046315.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Thermoactinomycetales;f__DSM-45169;g__Desmospora;s__Desmospora activa	1121389.0
MG-Run35-Ech-2	GCF_000740795.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Haematobacter;s__Haematobacter massiliensis	195105.0
MG-Run35-Ech-2	GCA_900343135.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea massiliensis	274587.0
MG-Run35-Ech-2	GCF_001262015.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella fusca	1236517.0
MG-Run35-Ech-2	GCF_003935895.2	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Scandinavium;s__Scandinavium goeteborgense	1851514.0
MG-Run35-Ech-2	GCF_024499055.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__MOL361;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis	154288.0
MG-Run35-Ech-2	GCF_003859805.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Arachnia;s__Arachnia propionica_C	1750.0
MG-Run35-Ech-2	GCF_011387195.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus ruminicola	1335.0
MG-Run35-Ech-2	GCF_001883995.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A paranthracis	2026186.0
MG-Run35-Ech-2	GCF_019048525.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter lwoffii_K	28090.0
MG-Run35-Ech-2	GCF_946190155.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis_CL	28037.0
MG-Run35-Ech-2	GCF_000620105.1	25	1	6	-2.1572774865200244	0.9845079749507717	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Aquaspirillaceae;g__Microvirgula;s__Microvirgula aerodenitrificans	57480.0
MG-Run35-Ech-2	GCF_900635445.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia_F;s__Serratia_F odorifera	618.0
MG-Run35-Ech-2	GCF_000759795.1	25	1	1	-0.4082482904638631	0.6584543008451956	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pseudescherichia;s__Pseudescherichia vulneris	1884818.0
MG-Run35-Ech-2	GCA_029593465.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus suis_AH	1307.0
MG-Run35-Ech-2	GCF_000420505.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Alloscardovia;s__Alloscardovia omnicolens	419015.0
MG-Run35-Ech-2	GCF_904846185.1	25	1	1	-0.4082482904638631	0.6584543008451956	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter immobilis_B	498.0
MG-Run35-Ech-2	GCF_002577405.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A cereus_AU	1396.0
MG-Run35-Ech-2	GCF_900636575.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus canis	1329.0
MG-Run35-Ech-2	GCF_900459225.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus dysgalactiae	1334.0
MG-Run35-Ech-2	GCF_017498775.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A arachidis	1761753.0
MG-Run35-Ech-2	GCF_001884065.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A proteolyticus	1396.0
MG-Run35-Ech-2	GCF_000406965.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_A;s__Enterococcus_A avium	33945.0
MG-Run35-Ech-2	GCF_000026225.1	25	1	2	-0.9486832980505138	0.8286091444260443	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia fergusonii	564.0
MG-Run35-Ech-2	GCA_900446925.1	25	1	4	-1.649915822768611	0.9505199229902971	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_B;s__Citrobacter_B koseri	545.0
MG-Run35-Ech-2	GCF_000010125.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus saprophyticus	29385.0
MG-Run35-Ech-2	GCF_011058205.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter fasciculus	575588.0
MG-Run35-Ech-2	GCF_900636325.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus delphini	53344.0
MG-Run35-Ech-2	GCF_016767715.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium gwanakae	1774.0
MG-Run35-Ech-2	GCF_000759775.1	25	1	1	-0.4082482904638631	0.6584543008451956	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia albertii	208962.0
MG-Run35-Ech-2	GCF_904846225.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter immobilis_F	498.0
MG-Run35-Ech-2	GCF_000407565.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_E;s__Enterococcus_E cecorum	44008.0
MG-Run35-Ech-2	GCF_003942875.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis_BX	1739495.0
MG-Run35-Ech-2	GCF_018127925.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella melaninogenica_C	28132.0
MG-Run35-Ech-2	GCA_008764245.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_B;f__Bacillaceae_C;g__Lederbergia;s__Lederbergia ruris	1423.0
MG-Run35-Ech-2	GCF_900087055.1	25	1	1	-0.4082482904638631	0.6584543008451956	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Plesiomonas;s__Plesiomonas shigelloides	703.0
MG-Run35-Ech-2	GCF_014287705.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D hominis	2763040.0
MG-Run35-Ech-2	GCF_000017425.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A cytotoxicus	2920370.0
MG-Run35-Ech-2	GCF_003931795.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix;s__Erysipelothrix piscisicarius	2500579.0
MG-Run35-Ech-2	GCF_003957375.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B mundtii_C	53346.0
MG-Run35-Ech-2	GCF_018224615.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium paraoxydans_B	199592.0
MG-Run35-Ech-2	GCF_001069785.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis_T	1318.0
MG-Run35-Ech-2	GCA_023896275.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Zhihengliuella;s__Zhihengliuella polaris_A	136273.0
MG-Run35-Ech-2	GCF_023221775.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_E;s__Enterococcus_E cecorum_A	44008.0
MG-Run35-Ech-2	GCF_000368685.1	25	1	3	-1.3363062095621219	0.9092753961392899	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baylyi	202950.0
MG-Run35-Ech-2	GCA_901456055.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Phytobacter;s__Phytobacter ursingii	2066051.0
MG-Run35-Ech-2	GCF_000292915.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia cepacia_D	1009846.0
MG-Run35-Ech-2	GCF_025566055.1	25	1	8	-2.5724787771376323	0.9949513426762464	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia tamurae	2866582.0
MG-Run35-Ech-2	GCF_938018165.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga leadbetteri_A	327575.0
MG-Run35-Ech-2	GCF_002000985.1	25	1	0	0.7071067811865475	0.23975006109347674	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus gallolyticus	53354.0
MG-Run35-Ech-3	GCF_003942765.1	25	3179	0	4495.077808002882	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis_BE	28037.0
MG-Run35-Ech-3	GCF_000469305.1	25	1073	0	1516.7440456451443	0.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides	39483.0
MG-Run35-Ech-3	GCF_000820085.1	25	987	0	1395.1216792810583	0.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas sanarellii	2778058.0
MG-Run35-Ech-3	GCF_001027105.1	25	675	0	953.8870478206526	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus aureus	1280.0
MG-Run35-Ech-3	GCF_000174755.1	25	410	0	579.1204537917824	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga gingivalis	1017.0
MG-Run35-Ech-3	GCF_000375525.1	25	399	0	563.5641046056784	0.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium propinquum	43769.0
MG-Run35-Ech-3	GCF_002238115.1	25	378	0	533.8656197958434	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp002238115	257758.0
MG-Run35-Ech-3	GCF_000368145.1	25	359	954	-19.274973935650614	1.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter guillouiae	2929509.0
MG-Run35-Ech-3	GCF_902825235.1	25	330	0	465.9833688019348	0.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;s__Bartonella vinsonii	33047.0
MG-Run35-Ech-3	GCF_003943815.1	25	329	0	464.56915523956167	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus cristatus_F	45634.0
MG-Run35-Ech-3	GCF_003943825.1	25	285	0	402.3437584951455	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis_CD	1303.0
MG-Run35-Ech-3	GCF_002902325.1	25	249	0	351.4320702497141	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus capitis	29388.0
MG-Run35-Ech-3	GCF_000245815.1	25	243	0	342.94678887547553	0.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Dolosigranulum;s__Dolosigranulum pigrum	29394.0
MG-Run35-Ech-3	GCF_015477355.1	25	224	0	316.07673119038674	0.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia blacklockiae	480036.0
