sample	taxid	name	cub_pct_fragments	cub_fragments_clade	cub_fragments_direct	cub_minimizers	cub_distinct_minimizers	cub_rank_code	cub_is_host	cub_total_distinct_minimizers_non_host	cub_minimizer_proportion_sample	cub_neg_control_prop	cub_signal_over_neg	cub_db_pct	cub_db_clade_minimizers	cub_db_taxon_minimizers	cub_db_rank_code	cub_db_name	cub_genome_coverage_estimate	cub_taxon_mean_prop	cub_taxon_sd_prop	cub_n_samples_with_taxon	cub_z_score	cub_p_value	cub_fdr	cub_z_score_neg	cub_p_value_neg	cub_fdr_neg	sample_right	taxid_right	gtdb_taxonomy	bam_reference	bam_mapq_min	bam_read_count	bam_neg_read_count	bam_z_score	bam_p_value	bam_ncbi_taxid
MG-Run35-Ech-4	1303	Streptococcus oralis	0.0	18.0	1.0	211.0	11.0	S	false	3031834.0	3.6281669774796377e-6	0.00024746349913387774	0.0	0.02	3282658.0	2669224.0	S	Streptococcus oralis	4.121047915049468e-6	0.000034299531529292956	0.00007513844036037334	10	-0.40819804622919537	0.658435858780199	0.7883334885623063	0.0	0.5	0.6518274251167904	MG-Run35-Ech-4	1303	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis_BM	GCF_018448765.1	25	2	0	2.1213203435596424	0.01694742676234462	1303.0
MG-Run35-Ech-4	1428	Bacillus thuringiensis	0.01	39.0	39.0	138.0	53.0	S	false	3031834.0	0.00001748116816422007	0.0011548296626247628	0.0	0.04	7536648.0	5753085.0	S	Bacillus thuringiensis	9.212448625389682e-6	0.0001850592007040959	0.00038470300301950746	12	-0.435603650672252	0.6684378391886878	0.7883334885623063	0.0	0.5	0.6518274251167904	MG-Run35-Ech-4	1428	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A thuringiensis_AA	GCF_014932895.1	25	1	0	0.7071067811865475	0.23975006109347674	1428.0
MG-Run35-Ech-4	1396	Bacillus cereus	0.01	66.0	47.0	302.0	47.0	S	false	3031834.0	0.000015502167994685723	0.0	0.000015502167994685723	0.04	8084667.0	6548560.0	S	Bacillus cereus	7.17715039642303e-6	0.00013314259975318399	0.000299736610821643	9	-0.3924793552446608	0.6526479688187712	0.7883334885623063	-0.3924793552446608	0.6526479688187712	0.7855860836794928	MG-Run35-Ech-4	1396	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A cereus_AG	GCF_900094905.1	25	1	0	0.7071067811865475	0.23975006109347674	1396.0
MG-Run35-Ech-4	1396	Bacillus cereus	0.01	66.0	47.0	302.0	47.0	S	false	3031834.0	0.000015502167994685723	0.0	0.000015502167994685723	0.04	8084667.0	6548560.0	S	Bacillus cereus	7.17715039642303e-6	0.00013314259975318399	0.000299736610821643	9	-0.3924793552446608	0.6526479688187712	0.7883334885623063	-0.3924793552446608	0.6526479688187712	0.7855860836794928	MG-Run35-Ech-4	1396	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A sp002584985	GCF_002584985.1	25	1	0	0.7071067811865475	0.23975006109347674	1396.0
MG-Run35-Ech-4	729	Haemophilus parainfluenzae	0.0	1.0	1.0	3.0	3.0	S	false	3031834.0	9.89500084767174e-7	0.0	9.89500084767174e-7	0.02	3812509.0	3673216.0	S	Haemophilus parainfluenzae	8.167230024044326e-7	0.0001787826524857913	0.00044987405251752934	7	-0.395206505923336	0.6536547541703595	0.7883334885623063	-0.395206505923336	0.6536547541703595	0.7855860836794928	MG-Run35-Ech-4	729	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D sp900764435	GCF_014931395.1	25	1	0	0.7071067811865475	0.23975006109347674	729.0
MG-Run35-Ech-4	1396	Bacillus cereus	0.01	66.0	47.0	302.0	47.0	S	false	3031834.0	0.000015502167994685723	0.0	0.000015502167994685723	0.04	8084667.0	6548560.0	S	Bacillus cereus	7.17715039642303e-6	0.00013314259975318399	0.000299736610821643	9	-0.3924793552446608	0.6526479688187712	0.7883334885623063	-0.3924793552446608	0.6526479688187712	0.7855860836794928	MG-Run35-Ech-4	1396	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A thuringiensis_N	GCF_001455345.1	25	1	0	0.7071067811865475	0.23975006109347674	1396.0
MG-Run35-Ech-4	1396	Bacillus cereus	0.01	66.0	47.0	302.0	47.0	S	false	3031834.0	0.000015502167994685723	0.0	0.000015502167994685723	0.04	8084667.0	6548560.0	S	Bacillus cereus	7.17715039642303e-6	0.00013314259975318399	0.000299736610821643	9	-0.3924793552446608	0.6526479688187712	0.7883334885623063	-0.3924793552446608	0.6526479688187712	0.7855860836794928	MG-Run35-Ech-4	1396	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A cereus_AU	GCF_002577405.1	25	1	0	0.7071067811865475	0.23975006109347674	1396.0
MG-Run35-Ech-4	1396	Bacillus cereus	0.01	66.0	47.0	302.0	47.0	S	false	3031834.0	0.000015502167994685723	0.0	0.000015502167994685723	0.04	8084667.0	6548560.0	S	Bacillus cereus	7.17715039642303e-6	0.00013314259975318399	0.000299736610821643	9	-0.3924793552446608	0.6526479688187712	0.7883334885623063	-0.3924793552446608	0.6526479688187712	0.7855860836794928	MG-Run35-Ech-4	1396	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A cereus_AV	GCA_022811845.1	25	1	0	0.7071067811865475	0.23975006109347674	1396.0
MG-Run35-Ech-4	108980	Acinetobacter ursingii	0.0	1.0	1.0	39.0	14.0	S	false	3031834.0	4.617667062246812e-6	0.0023096593252495256	0.0	0.01	1176810.0	1176810.0	S	Acinetobacter ursingii	0.000011896567840178108	0.0002775621037419599	0.0007636297822389536	9	-0.35743031902114036	0.6396151587434313	0.7883334885623063	0.0	0.5	0.6518274251167904	MG-Run35-Ech-4	108980	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter ursingii	GCF_000368825.1	25	1	1	-0.4082482904638631	0.6584543008451956	108980.0
MG-Run35-Ech-4	1308	Streptococcus thermophilus	0.01	62.0	61.0	111.0	25.0	S	false	3031834.0	8.24583403972645e-6	0.0008248783304462591	0.0	0.01	1604325.0	1535724.0	S	Streptococcus thermophilus	0.000016278966793512376	0.0001079847547554879	0.0002460401262410027	12	-0.40537664420666325	0.6573996619146997	0.7883334885623063	0.0	0.5	0.6518274251167904	MG-Run35-Ech-4	1308	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	GCF_010120595.1	25	1	0	0.7071067811865475	0.23975006109347674	1308.0
MG-Run35-Ech-4	28037	Streptococcus mitis	0.0	1.0	1.0	25.0	15.0	S	false	3031834.0	4.94750042383587e-6	0.0009073661634908851	0.0	0.01	2221314.0	2077521.0	S	Streptococcus mitis	7.220143623096951e-6	0.00009302277359900788	0.0002579801696484194	12	-0.34140326869000354	0.6335999926438265	0.7883334885623063	0.0	0.5	0.6518274251167904	MG-Run35-Ech-4	28037	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis_BP	GCF_009496285.1	25	1	0	0.7071067811865475	0.23975006109347674	28037.0
MG-Run35-Ech-4	28037	Streptococcus mitis	0.0	1.0	1.0	25.0	15.0	S	false	3031834.0	4.94750042383587e-6	0.0009073661634908851	0.0	0.01	2221314.0	2077521.0	S	Streptococcus mitis	7.220143623096951e-6	0.00009302277359900788	0.0002579801696484194	12	-0.34140326869000354	0.6335999926438265	0.7883334885623063	0.0	0.5	0.6518274251167904	MG-Run35-Ech-4	28037	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus humanilactis	GCF_019448275.1	25	1	0	0.7071067811865475	0.23975006109347674	28037.0
MG-Run35-Ech-4	28037	Streptococcus mitis	0.0	1.0	1.0	25.0	15.0	S	false	3031834.0	4.94750042383587e-6	0.0009073661634908851	0.0	0.01	2221314.0	2077521.0	S	Streptococcus mitis	7.220143623096951e-6	0.00009302277359900788	0.0002579801696484194	12	-0.34140326869000354	0.6335999926438265	0.7883334885623063	0.0	0.5	0.6518274251167904	MG-Run35-Ech-4	28037	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis_AH	GCF_002096895.1	25	1	0	0.7071067811865475	0.23975006109347674	28037.0
MG-Run35-Ech-4	28037	Streptococcus mitis	0.0	1.0	1.0	25.0	15.0	S	false	3031834.0	4.94750042383587e-6	0.0009073661634908851	0.0	0.01	2221314.0	2077521.0	S	Streptococcus mitis	7.220143623096951e-6	0.00009302277359900788	0.0002579801696484194	12	-0.34140326869000354	0.6335999926438265	0.7883334885623063	0.0	0.5	0.6518274251167904	MG-Run35-Ech-4	28037	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis_DC	GCF_946190275.1	25	1	0	0.7071067811865475	0.23975006109347674	28037.0
MG-Run35-Ech-4	1303	Streptococcus oralis	0.0	18.0	1.0	211.0	11.0	S	false	3031834.0	3.6281669774796377e-6	0.00024746349913387774	0.0	0.02	3282658.0	2669224.0	S	Streptococcus oralis	4.121047915049468e-6	0.000034299531529292956	0.00007513844036037334	10	-0.40819804622919537	0.658435858780199	0.7883334885623063	0.0	0.5	0.6518274251167904	MG-Run35-Ech-4	1303	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus dentisani	GCF_002096675.1	25	1	0	0.7071067811865475	0.23975006109347674	1303.0
MG-Run35-Ech-4	562	Escherichia coli	0.08	526.0	498.0	2278.0	919.0	S	false	3031834.0	0.0003031168593003443	0.1712447414006434	0.0	0.13	24497309.0	23645093.0	S	Escherichia coli	0.00003886641511623574	0.016283360513468414	0.04895760561632445	12	-0.32640982852395883	0.6279428488434257	0.7883334885623063	0.0	0.5	0.6518274251167904	MG-Run35-Ech-4	562	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli_E	GCF_011881725.1	25	1	0	0.7071067811865475	0.23975006109347674	562.0
MG-Run35-Ech-4	1376	Aerococcus urinae	0.0	5.0	5.0	15.0	3.0	S	false	3031834.0	9.89500084767174e-7	0.0	9.89500084767174e-7	0.0	340787.0	340787.0	S	Aerococcus urinae	8.80315270242116e-6	2.1149142901016743e-6	2.9642051956683266e-6	7	-0.37966811709901144	0.6479041050324725	0.7883334885623063	-0.37966811709901144	0.6479041050324725	0.7855860836794928	MG-Run35-Ech-4	1376	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus urinae_B	GCF_003286825.2	25	1	0	0.7071067811865475	0.23975006109347674	1376.0
MG-Run35-Ech-4	573	Klebsiella pneumoniae	0.03	207.0	174.0	584.0	207.0	S	false	3031834.0	0.000068275505848935	0.05790645879732739	0.0	0.06	11252107.0	10972031.0	S	Klebsiella pneumoniae	0.00001886615158123414	0.005390660782707068	0.016575277654732847	12	-0.32110383836245404	0.625934149189073	0.7883334885623063	0.0	0.5	0.6518274251167904	MG-Run35-Ech-4	573	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__UBA3065;g__UBA3065;s__UBA3065 sp945897555	GCA_945897555.1	25	1	0	0.7071067811865475	0.23975006109347674	573.0
MG-Run35-Ech-4	64104	Bacillus pseudomycoides	0.0	19.0	19.0	103.0	41.0	S	false	3031834.0	0.000013523167825151377	0.0	0.000013523167825151377	0.02	3647273.0	3451715.0	S	Bacillus pseudomycoides	0.000011878153323782526	0.000039840815959484744	0.00007210486369933689	7	-0.36499130272366626	0.6424410507568779	0.7883334885623063	-0.36499130272366626	0.6424410507568779	0.7855860836794928	MG-Run35-Ech-4	64104	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A pseudomycoides	GCF_000161455.1	25	1	0	0.7071067811865475	0.23975006109347674	64104.0
MG-Run35-Ech-4	287	Pseudomonas aeruginosa	0.0	1.0	1.0	34.0	21.0	S	false	3031834.0	6.926500593370217e-6	0.01732244493937144	0.0	0.09	16592956.0	16459194.0	S	Pseudomonas aeruginosa	1.2758826465014023e-6	0.005203271063019755	0.012480794247636871	11	-0.41634726599312916	0.6614220447768158	0.7883334885623063	-0.3015113445777637	0.6184876997235025	0.7821153265329324	MG-Run35-Ech-4	287	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudidiomarina;s__Pseudidiomarina piscicola	GCF_902806985.1	25	1	2	-0.9486832980505138	0.8286091444260443	287.0
MG-Run35-Ech-4	29382	Staphylococcus cohnii	0.0	2.0	2.0	18.0	6.0	S	false	3031834.0	1.979000169534348e-6	0.00041243916522312957	0.0	0.01	1043029.0	1043029.0	S	Staphylococcus cohnii	5.752476680897655e-6	0.00007173599308615449	0.00016693457134593924	6	-0.41787026111003944	0.6619790115991963	0.7883334885623063	0.0	0.5	0.6518274251167904	MG-Run35-Ech-4	29382	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus cohnii	GCF_002902365.1	25	1	0	0.7071067811865475	0.23975006109347674	29382.0
MG-Run35-Ech-4	545	Citrobacter koseri	0.0	1.0	1.0	11.0	5.0	S	false	3031834.0	1.6491668079452898e-6	0.0006599026643570073	0.0	0.01	1905380.0	1904888.0	S	Citrobacter koseri	2.6248262365031436e-6	0.00008877465091449356	0.00023110607072158402	8	-0.3769934897621503	0.646910778495056	0.7883334885623063	0.0	0.5	0.6518274251167904	MG-Run35-Ech-4	545	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_B;s__Citrobacter_B koseri	GCA_900446925.1	25	1	4	-1.649915822768611	0.9505199229902971	545.0
MG-Run35-Ech-4	471	Acinetobacter calcoaceticus	0.02	104.0	104.0	141.0	8.0	S	false	3031834.0	2.638666892712464e-6	0.0022271714922048997	0.0	0.01	1742566.0	1742566.0	S	Acinetobacter calcoaceticus	4.590930845660939e-6	0.00020011770771524164	0.0006392226244885451	12	-0.30893625046600337	0.6213149895945411	0.7883334885623063	0.0	0.5	0.6518274251167904	MG-Run35-Ech-4	471	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter calcoaceticus_D	GCA_004345325.1	25	1	1	-0.4082482904638631	0.6584543008451956	471.0
MG-Run35-Ech-4	161879	Corynebacterium kroppenstedtii	0.0	1.0	1.0	7.0	7.0	S	false	3031834.0	2.308833531123406e-6	0.0006599026643570073	0.0	0.01	1607837.0	1180778.0	S	Corynebacterium kroppenstedtii	5.928294734488617e-6	0.00011434788294660016	0.00026730745363988655	6	-0.4191392641314613	0.6624428216717049	0.7883334885623063	0.0	0.5	0.6518274251167904	MG-Run35-Ech-4	161879	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium kroppenstedtii_B	GCF_003243515.1	25	1	23	-4.64139560816457	0.9999982696807819	161879.0
MG-Run35-Ech-4	703	Plesiomonas shigelloides	0.0	3.0	3.0	15.0	12.0	S	false	3031834.0	3.958000339068696e-6	0.0008248783304462591	0.0	0.02	3314744.0	3314744.0	S	Plesiomonas shigelloides	3.6201890704078506e-6	0.00014501632615374353	0.00033316147931479126	6	-0.42339326294500673	0.6639958202862701	0.7883334885623063	0.0	0.5	0.6518274251167904	MG-Run35-Ech-4	703	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Plesiomonas;s__Plesiomonas shigelloides	GCF_900087055.1	25	1	1	-0.4082482904638631	0.6584543008451956	703.0
MG-Run35-Ech-4	28132	Prevotella melaninogenica	0.03	179.0	179.0	5314.0	313.0	S	false	3031834.0	0.00010323784217737515	0.0	0.00010323784217737515	0.02	4701956.0	4701593.0	S	Prevotella melaninogenica	0.00006657318062197217	0.00012616154345882928	0.00008304560292073278	6	-0.276037508010326	0.6087403711263355	0.7883334885623063	-0.276037508010326	0.6087403711263355	0.7758904676580697	MG-Run35-Ech-4	28132	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella melaninogenica_D	GCF_013267595.1	25	1	0	0.7071067811865475	0.23975006109347674	28132.0
MG-Run35-Ech-4	1428	Bacillus thuringiensis	0.01	39.0	39.0	138.0	53.0	S	false	3031834.0	0.00001748116816422007	0.0011548296626247628	0.0	0.04	7536648.0	5753085.0	S	Bacillus thuringiensis	9.212448625389682e-6	0.0001850592007040959	0.00038470300301950746	12	-0.435603650672252	0.6684378391886878	0.7883334885623063	0.0	0.5	0.6518274251167904	MG-Run35-Ech-4	1428	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A thuringiensis_S	GCF_000021305.1	25	1	0	0.7071067811865475	0.23975006109347674	1428.0
MG-Run35-Ech-4	1318	Streptococcus parasanguinis	0.0	13.0	8.0	95.0	52.0	S	false	3031834.0	0.000017151334802631015	0.0	0.000017151334802631015	0.0	869724.0	636298.0	S	Streptococcus parasanguinis	0.00008172271482858661	0.000014364845023940366	8.132841316295918e-6	6	0.3426219288340608	0.36594145136841916	0.7883334885623063	0.3426219288340608	0.36594145136841916	0.6518274251167904	MG-Run35-Ech-4	1318	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis_F	GCF_009717815.1	25	1	0	0.7071067811865475	0.23975006109347674	1318.0
MG-Run35-Ech-4	1286	Staphylococcus simulans	0.0	16.0	16.0	46.0	15.0	S	false	3031834.0	4.94750042383587e-6	0.0	4.94750042383587e-6	0.01	2438782.0	2425756.0	S	Staphylococcus simulans	6.183639244837486e-6	0.000010777338011562826	0.000013235434949870184	8	-0.44047193082869834	0.6702023312055225	0.7883334885623063	-0.44047193082869834	0.6702023312055225	0.7855860836794928	MG-Run35-Ech-4	1286	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus simulans	GCF_002902285.1	25	1	0	0.7071067811865475	0.23975006109347674	1286.0
MG-Run35-Ech-4	487	Neisseria meningitidis	0.0	12.0	12.0	86.0	12.0	S	false	3031834.0	3.958000339068696e-6	0.00041243916522312957	0.0	0.01	1020399.0	938988.0	S	Neisseria meningitidis	0.000012779716034709709	0.00008863802301926274	0.0001811132480467412	5	-0.46755289076556156	0.6799478197965698	0.7883334885623063	0.0	0.5	0.6518274251167904	MG-Run35-Ech-4	487	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria meningitidis_C	GCA_923184405.1	25	1	0	0.7071067811865475	0.23975006109347674	487.0
MG-Run35-Ech-4	70255	Staphylococcus condimenti	0.0	7.0	7.0	19.0	4.0	S	false	3031834.0	1.319333446356232e-6	0.0	1.319333446356232e-6	0.0	623929.0	623929.0	S	Staphylococcus condimenti	6.410985865378913e-6	8.834148785551739e-6	0.000015423116107978532	7	-0.4872436469117948	0.6869571611216878	0.7883334885623063	-0.4872436469117948	0.6869571611216878	0.7855860836794928	MG-Run35-Ech-4	70255	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus condimenti	GCF_001618885.1	25	1	0	0.7071067811865475	0.23975006109347674	70255.0
MG-Run35-Ech-4	178214	Facklamia hominis	0.0	1.0	1.0	8.0	2.0	S	false	3031834.0	6.59666723178116e-7	0.0	6.59666723178116e-7	0.0	582727.0	582727.0	S	Facklamia hominis	3.4321388917966733e-6	9.878789743688481e-6	0.00001836262789520815	4	-0.5020590229852753	0.6921869983384408	0.7883334885623063	-0.5020590229852753	0.6921869983384408	0.7855860836794928	MG-Run35-Ech-4	178214	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia;s__Facklamia hominis	GCF_000301035.1	25	1	0	0.7071067811865475	0.23975006109347674	178214.0
MG-Run35-Ech-4	1284	Staphylococcus hyicus	0.0	2.0	2.0	5.0	3.0	S	false	3031834.0	9.89500084767174e-7	0.0	9.89500084767174e-7	0.01	1045993.0	1045993.0	S	Staphylococcus hyicus	2.8680880273577355e-6	2.5233725845272267e-6	2.801881884655895e-6	3	-0.5474436692567541	0.7079630196621068	0.7883334885623063	-0.5474436692567541	0.7079630196621068	0.7855860836794928	MG-Run35-Ech-4	1284	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus hyicus	GCF_000816085.1	25	1	0	0.7071067811865475	0.23975006109347674	1284.0
MG-Run35-Ech-4	1304	Streptococcus salivarius	0.0	4.0	4.0	20.0	15.0	S	false	3031834.0	4.94750042383587e-6	0.0	4.94750042383587e-6	0.01	2069472.0	1944704.0	S	Streptococcus salivarius	7.713256104785098e-6	0.00001853828885079527	0.00002445423285191318	4	-0.5557642519093018	0.7108139867844934	0.7883334885623063	-0.5557642519093018	0.7108139867844934	0.7855860836794928	MG-Run35-Ech-4	1304	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp001556435	GCF_009738225.1	25	1	1	-0.4082482904638631	0.6584543008451956	1304.0
MG-Run35-Ech-4	53344	Staphylococcus delphini	0.0	2.0	2.0	26.0	5.0	S	false	3031834.0	1.6491668079452898e-6	0.0	1.6491668079452898e-6	0.01	1396819.0	1396819.0	S	Staphylococcus delphini	3.579561847311642e-6	9.65793700583908e-6	0.000014279252158623417	7	-0.5608676217022468	0.7125561079692947	0.7883334885623063	-0.5608676217022468	0.7125561079692947	0.7855860836794928	MG-Run35-Ech-4	53344	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus delphini	GCF_900636325.1	25	1	0	0.7071067811865475	0.23975006109347674	53344.0
MG-Run35-Ech-4	1318	Streptococcus parasanguinis	0.0	13.0	8.0	95.0	52.0	S	false	3031834.0	0.000017151334802631015	0.0	0.000017151334802631015	0.0	869724.0	636298.0	S	Streptococcus parasanguinis	0.00008172271482858661	0.000014364845023940366	8.132841316295918e-6	6	0.3426219288340608	0.36594145136841916	0.7883334885623063	0.3426219288340608	0.36594145136841916	0.6518274251167904	MG-Run35-Ech-4	1318	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis_K	GCA_018499505.1	25	1	0	0.7071067811865475	0.23975006109347674	1318.0
MG-Run35-Ech-4	1590	Lactiplantibacillus plantarum	0.0	7.0	7.0	19.0	8.0	S	false	3031834.0	2.638666892712464e-6	0.00032995133217850366	0.0	0.03	4980049.0	4838469.0	S	Lactiplantibacillus plantarum	1.6534155742239952e-6	0.00009797141688718315	0.00016084752441617407	7	-0.5926901911639523	0.7233057464614976	0.7883334885623063	-0.37796447300922725	0.6472715069443633	0.7855860836794928	MG-Run35-Ech-4	1590	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactiplantibacillus;s__Lactiplantibacillus plantarum	GCF_014131735.1	25	1	0	0.7071067811865475	0.23975006109347674	1590.0
MG-Run35-Ech-4	305	Ralstonia solanacearum	0.0	1.0	1.0	3.0	2.0	S	false	3031834.0	6.59666723178116e-7	0.0	6.59666723178116e-7	0.03	4831893.0	4255925.0	S	Ralstonia solanacearum	4.699330932758448e-7	3.546364119011295e-6	4.2616598520111925e-6	6	-0.6773645706310579	0.750912664196424	0.7883334885623063	-0.6773645706310579	0.750912664196424	0.7855860836794928										
MG-Run35-Ech-4	1775926	Lodderomyces beijingensis	0.0	1.0	1.0	5.0	3.0	S	false	3031834.0	9.89500084767174e-7	0.0	9.89500084767174e-7	0.02	3973555.0	3973555.0	S	Lodderomyces beijingensis	7.549914371387837e-7	0.000013873656381288036	0.000029627443061611267	7	-0.43487236714041855	0.6681724634669981	0.7883334885623063	-0.43487236714041855	0.6681724634669981	0.7855860836794928										
MG-Run35-Ech-4	234827	Candidatus Midichloria mitochondrii	0.0	2.0	0.0	34.0	6.0	S	false	3031834.0	1.979000169534348e-6	0.00041243916522312957	0.0	0.0	342091.0	0.0	S	Candidatus Midichloria mitochondrii		0.000042718156235396284	0.00012289073105245822	11	-0.3315071504332712	0.6298692796030629	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-4	28135	Segatella oris	0.0	15.0	15.0	193.0	17.0	S	false	3031834.0	5.607167147013986e-6	0.0	5.607167147013986e-6	0.0	911511.0	911511.0	S	Segatella oris	0.000018650350900866804	8.595617031441398e-6	8.081260639189992e-6	6	-0.3697999628838791	0.6442342285516768	0.7883334885623063	-0.3697999628838791	0.6442342285516768	0.7855860836794928										
MG-Run35-Ech-4	29388	Staphylococcus capitis	0.0	11.0	6.0	43.0	17.0	S	false	3031834.0	5.607167147013986e-6	0.00008248783304462591	0.0	0.01	1591277.0	1338790.0	S	Staphylococcus capitis	0.000012698033298724968	0.00008407792568631515	0.00021204342403570689	11	-0.37006928602552247	0.6443345668620306	0.7883334885623063	-0.30151134457776363	0.6184876997235025	0.7821153265329324										
MG-Run35-Ech-4	67780	Edwardsiella ictaluri	0.0	2.0	2.0	78.0	3.0	S	false	3031834.0	9.89500084767174e-7	0.0016497566608925183	0.0	0.01	1043332.0	1041930.0	S	Edwardsiella ictaluri	2.879272120008062e-6	0.00016424404832618403	0.000493277111238733	11	-0.33095909889564284	0.6296623097607155	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-4	666	Vibrio cholerae	0.0	2.0	1.0	98.0	19.0	S	false	3031834.0	6.266833870192101e-6	0.004124391652231296	0.0	0.02	4494550.0	4297381.0	S	Vibrio cholerae	4.42129752982107e-6	0.00041353766800969645	0.0012329305043710203	11	-0.3303274861767441	0.629423736752331	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-4	293387	Bacillus altitudinis	0.0	6.0	6.0	39.0	18.0	S	false	3031834.0	5.937000508603043e-6	0.0	5.937000508603043e-6	0.01	1926572.0	1926572.0	S	Bacillus altitudinis	9.343019622417433e-6	0.00006167404843109112	0.00015055174975717005	7	-0.3702185329123589	0.6443901655777531	0.7883334885623063	-0.3702185329123589	0.6443901655777531	0.7855860836794928										
